ind,origin,destination,flow
6943,g00,r24,26.0
6944,a03,a10,149.0
6945,f06,g01,2079.0
6946,f07,g00,1519.0
6947,p24,k13,10.0
6948,r19,g06,10.0
6949,g06,f03,1.0
6950,p19,p22,1448.0
6951,q00,q01,618.0
6952,f20,g01,840.0
6953,q02,q02,50592.0
6954,f03,g09,65.0
6955,u02,u10,175.0
6956,v07,e04,199.0
6957,n15,m12,5.0
6958,u11,u11,9261.0
6959,k12,k09,8.0
6960,k09,k14,6.0
6961,m16,m15,113.0
6962,u04,h01,20.0
6963,p18,i15,75.0
6964,f09,r24,6.0
6965,m02,l03,185.0
6966,v11,e15,6.0
6967,r03,r28,121.0
6968,s01,s05,16.0
6969,p17,p22,746.0
6970,t05,i02,28.0
6971,d01,n09,69.0
6972,g01,f22,5779.0
6973,f15,m19,98.0
6974,u09,h02,2213.0
6975,f04,f11,278.0
6976,k09,k04,94.0
6977,i10,i04,458.0
6978,b09,b09,4150.0
6979,r30,r27,3.0
6980,p02,k02,4.0
6981,u26,u10,116.0
6982,u13,u05,2733.0
6983,h02,u23,202.0
6984,a01,u23,94.0
6985,g08,f03,3.0
6986,a00,a11,6920.0
6987,n16,m01,38.0
6988,m20,m12,140.0
6989,s09,p05,3.0
6990,t05,i14,41.0
6991,i01,p19,245.0
6992,r26,f17,65.0
6993,m09,m03,25.0
6994,u23,a02,181.0
6995,p12,p17,687.0
6996,h05,h09,5723.0
6997,h03,u20,41.0
6998,p18,p20,4.0
6999,u25,u12,1.0
7000,n07,d00,3025.0
7001,u21,a11,275.0
7002,t06,p19,460.0
7003,a09,a04,3598.0
7004,v00,v10,13.0
7005,s00,i15,286.0
7006,m29,l05,284.0
7007,k16,k10,64.0
7008,v01,j01,155.0
7009,r29,f18,20.0
7010,m19,m09,2538.0
7011,k15,n17,6.0
7012,m11,n03,71.0
7013,t02,p17,68.0
7014,n13,k16,12.0
7015,k14,p08,1.0
7016,m16,f10,15.0
7017,m23,m16,8.0
7018,k13,k12,267.0
7019,s03,s11,127.0
7020,g00,g03,884.0
7021,g10,r19,174.0
7022,f06,r06,5.0
7023,u16,h05,72.0
7024,k17,k17,23664.0
7025,h03,u00,11.0
7026,f08,f25,504.0
7027,o00,o06,71.0
7028,h08,u09,222.0
7029,f22,r24,38.0
7030,t02,i01,1077.0
7031,p00,p17,774.0
7032,s11,s12,45.0
7033,k00,k04,258.0
7034,m04,n16,2.0
7035,p14,t06,85.0
7036,n04,n06,51.0
7037,s06,n06,1.0
7038,r07,r18,16.0
7039,t02,t05,373.0
7040,a11,u24,192.0
7041,r24,f04,24.0
7042,e02,e07,22.0
7043,t00,p02,79.0
7044,f00,r24,2.0
7045,r16,f07,71.0
7046,m20,n07,111.0
7047,l05,f11,2.0
7048,h07,q05,195.0
7049,m07,n13,35.0
7050,k10,p25,1.0
7051,k17,k04,1017.0
7052,n11,n01,3.0
7053,m18,m21,3.0
7054,k19,d00,323.0
7055,f20,f25,505.0
7056,r19,r03,1.0
7057,p22,p17,97.0
7058,e08,e09,9.0
7059,m00,m01,64.0
7060,i17,s00,17.0
7061,a02,v00,24.0
7062,u10,u28,679.0
7063,t02,t04,770.0
7064,u22,a00,146.0
7065,m26,m18,62.0
7066,i12,i20,351.0
7067,k06,n15,3.0
7068,i07,t06,820.0
7069,e12,e14,11.0
7070,a02,a04,2919.0
7071,f04,r30,4.0
7072,u28,h08,259.0
7073,s12,s09,349.0
7074,u02,u11,28.0
7075,i03,p07,13.0
7076,u14,u10,267.0
7077,v07,a02,28.0
7078,f01,r08,3.0
7079,n16,m12,2.0
7080,r20,r20,3588.0
7081,n08,k08,25.0
7082,b05,b08,114.0
7083,u02,u07,285.0
7084,m12,n07,29.0
7085,u13,h06,5791.0
7086,r19,f01,14.0
7087,h06,h11,835.0
7088,k10,p11,7.0
7089,i09,t06,614.0
7090,k15,s11,1.0
7091,f22,g07,536.0
7092,m17,m28,8.0
7093,f04,l01,262.0
7094,g02,g08,1390.0
7095,f18,g10,501.0
7096,f10,m19,76.0
7097,a12,a08,1153.0
7098,m04,m18,57.0
7099,p25,p00,5.0
7100,f15,f20,131.0
7101,f12,r23,2.0
7102,g06,r08,1.0
7103,h04,u10,170.0
7104,v05,a00,39.0
7105,p01,p21,5.0
7106,k04,k07,1480.0
7107,r29,r00,1.0
7108,m15,l02,51.0
7109,k02,n04,38.0
7110,q02,u03,374.0
7111,a09,h11,122.0
7112,e05,i07,27.0
7113,k09,d01,64.0
7114,g10,f18,431.0
7115,g01,g04,5216.0
7116,n01,n06,4.0
7117,c15,r26,1.0
7118,p06,p10,3.0
7119,u23,a01,435.0
7120,d00,n01,50.0
7121,m23,l03,919.0
7122,u00,u18,27.0
7123,s07,p14,16.0
7124,i03,i05,202.0
7125,k16,k14,15.0
7126,r30,r21,1.0
7127,e04,e06,1055.0
7128,h10,q06,147.0
7129,f20,g10,221.0
7130,r17,f05,39.0
7131,q01,u14,129.0
7132,i07,p24,10.0
7133,k14,k18,6.0
7134,p19,p13,939.0
7135,c15,c05,177.0
7136,j01,j01,52757.0
7137,f22,f07,1868.0
7138,f01,f23,9.0
7139,j02,v05,1489.0
7140,r26,r28,50.0
7141,q05,u20,21.0
7142,a02,h04,159.0
7143,m18,m01,99.0
7144,p02,i10,71.0
7145,e12,e02,53.0
7146,e16,e09,107.0
7147,p21,t04,120.0
7148,e01,e15,1.0
7149,p07,t06,57.0
7150,p11,p25,176.0
7151,n02,d00,3138.0
7152,t03,p01,9.0
7153,p08,p24,53.0
7154,i10,i06,4.0
7155,i02,e14,3.0
7156,f01,l04,112.0
7157,k19,n04,143.0
7158,r17,f01,235.0
7159,k02,k02,15157.0
7160,r07,r03,21.0
7161,r28,g10,153.0
7162,p02,p23,9.0
7163,p02,i07,16.0
7164,i20,i15,38.0
7165,u10,u09,139.0
7166,r16,r12,9.0
7167,s05,s01,24.0
7168,b01,b01,28980.0
7169,h10,q04,50.0
7170,e08,e17,5.0
7171,r02,r21,1.0
7172,p20,p02,19.0
7173,u08,a01,21.0
7174,m14,m29,83.0
7175,e13,e03,70.0
7176,r01,r13,1.0
7177,u27,h00,77.0
7178,p20,p18,34.0
7179,u24,u13,1378.0
7180,g00,f25,1253.0
7181,r06,g09,38.0
7182,f20,g07,56.0
7183,q05,u13,125.0
7184,p14,s11,9.0
7185,l06,f01,44.0
7186,r30,r30,17563.0
7187,p15,p25,4.0
7188,k17,p25,1.0
7189,p24,p09,79.0
7190,u11,h07,9.0
7191,f25,f20,433.0
7192,h07,u15,61.0
7193,i10,p07,18.0
7194,g08,f01,112.0
7195,s07,p13,9.0
7196,e13,i13,11.0
7197,u19,a12,7.0
7198,t05,s09,170.0
7199,v01,a12,59.0
7200,k15,n06,7.0
7201,r26,r16,566.0
7202,i18,i20,28.0
7203,v10,v07,438.0
7204,a03,a04,2053.0
7205,h01,u09,285.0
7206,u28,h11,293.0
7207,e04,e11,117.0
7208,g08,r24,1.0
7209,n06,n02,17.0
7210,r22,r13,8.0
7211,p20,s09,22.0
7212,m18,n03,25.0
7213,h08,q04,14.0
7214,q03,u08,5.0
7215,n11,k16,6.0
7216,a08,u21,100.0
7217,p14,i05,76.0
7218,p16,p19,169.0
7219,u22,u00,29.0
7220,e05,i03,14.0
7221,m28,l03,137.0
7222,f12,f03,7.0
7223,f13,l03,90.0
7224,p03,p17,41.0
7225,g04,g01,7392.0
7226,i05,i00,580.0
7227,m11,m05,1.0
7228,h01,u15,44.0
7229,q00,h11,109.0
7230,a06,v01,356.0
7231,r17,f03,3.0
7232,m20,m21,24.0
7233,u14,u15,23.0
7234,k05,k17,47.0
7235,r05,r10,13.0
7236,f18,g06,180.0
7237,t00,i14,251.0
7238,p25,i04,4.0
7239,e14,e01,26.0
7240,u28,u18,182.0
7241,l02,l05,1029.0
7242,r16,g06,58.0
7243,s03,p10,4.0
7244,l02,m00,22.0
7245,m20,n02,14.0
7246,l03,m28,7.0
7247,p15,k05,1.0
7248,h04,h08,2141.0
7249,g05,f08,78.0
7250,p01,p09,54.0
7251,s03,s10,209.0
7252,k04,k19,7.0
7253,n07,m18,30.0
7254,f10,l06,166.0
7255,u02,u22,536.0
7256,n10,n17,413.0
7257,e11,e10,2.0
7258,e07,i13,3.0
7259,f16,r15,9.0
7260,f07,f20,204.0
7261,m10,l03,204.0
7262,p21,s08,6.0
7263,q04,h07,374.0
7264,s04,p20,3.0
7265,u10,a09,234.0
7266,n12,m06,6.0
7267,g07,g10,548.0
7268,a10,a08,195.0
7269,k05,p23,1.0
7270,p09,s06,3.0
7271,k18,p16,3.0
7272,u15,h09,478.0
7273,n01,n17,11.0
7274,u26,h09,1800.0
7275,f08,f18,234.0
7276,r00,r17,168.0
7277,m19,m16,17.0
7278,f19,f02,23.0
7279,f11,f18,28.0
7280,i18,p17,8.0
7281,f11,f12,192.0
7282,t03,i09,163.0
7283,h07,u03,96.0
7284,e01,e17,2.0
7285,a02,u18,100.0
7286,h03,q03,62.0
7287,r17,f07,278.0
7288,m04,l02,102.0
7289,t04,i12,38.0
7290,n03,k14,4.0
7291,s06,s07,149.0
7292,p16,k02,1.0
7293,f07,f08,567.0
7294,r09,r31,16.0
7295,i08,i06,9.0
7296,k02,k14,11.0
7297,r01,g08,107.0
7298,r01,r26,124.0
7299,h02,q03,19.0
7300,r23,f01,32.0
7301,j01,v02,9.0
7302,i07,i15,563.0
7303,i18,i01,151.0
7304,i20,t02,135.0
7305,k03,k14,24.0
7306,g05,f22,639.0
7307,u06,h03,127.0
7308,t06,p21,11.0
7309,u15,u24,2259.0
7310,t06,p06,21.0
7311,g03,r18,18.0
7312,l00,m25,529.0
7313,p12,p19,2900.0
7314,g02,f11,26.0
7315,n16,m08,1.0
7316,a07,a03,481.0
7317,h03,h09,5466.0
7318,r24,r32,1.0
7319,f06,r08,16.0
7320,m18,n02,7.0
7321,i02,e03,7.0
7322,g00,g09,1287.0
7323,l00,l06,586.0
7324,u17,a02,260.0
7325,k08,k19,172.0
7326,t01,p19,47.0
7327,p11,s03,60.0
7328,u14,u28,1480.0
7329,p22,p04,1260.0
7330,p01,t06,56.0
7331,h07,u04,5.0
7332,u16,h07,11.0
7333,n10,n11,67.0
7334,i15,p11,17.0
7335,f07,r15,2.0
7336,c06,c09,97.0
7337,r18,r30,1.0
7338,f02,f23,2.0
7339,n11,n04,189.0
7340,n12,n03,374.0
7341,v01,a10,60.0
7342,f01,f05,14.0
7343,f18,f06,816.0
7344,u13,u22,1252.0
7345,g02,f17,157.0
7346,r13,r18,1.0
7347,u20,u08,52.0
7348,r07,r19,57.0
7349,m00,r30,1.0
7350,a05,u01,13.0
7351,u26,u24,127.0
7352,f00,g03,160.0
7353,q00,h07,296.0
7354,f20,m22,99.0
7355,a08,v12,11.0
7356,r16,g07,18.0
7357,k03,n12,5.0
7358,q01,u06,32.0
7359,i10,i16,58.0
7360,a10,u24,202.0
7361,f15,f23,3.0
7362,r30,r06,2.0
7363,q06,h04,427.0
7364,n04,m08,3.0
7365,a04,u21,2102.0
7366,u00,u03,42.0
7367,f18,r03,3.0
7368,l01,m02,7.0
7369,e13,i02,1124.0
7370,k17,k07,371.0
7371,g05,f16,73.0
7372,p12,t04,164.0
7373,f03,f18,22.0
7374,i05,p22,155.0
7375,r11,r14,15.0
7376,n15,n11,146.0
7377,m19,f20,17.0
7378,m21,m06,75.0
7379,v03,v07,240.0
7380,m20,n03,57.0
7381,u07,u08,1.0
7382,f08,f16,44.0
7383,b01,b00,98.0
7384,k02,p20,40.0
7385,p22,k15,3.0
7386,q06,h11,84.0
7387,m16,l05,181.0
7388,m14,l06,17.0
7389,d01,n15,16.0
7390,g06,f08,31.0
7391,k17,k14,40.0
7392,h11,u23,357.0
7393,k15,s08,1.0
7394,p08,p02,100.0
7395,i03,i00,4766.0
7396,r28,f06,149.0
7397,s08,i17,65.0
7398,h08,h03,1599.0
7399,s04,s12,51.0
7400,m29,f14,4.0
7401,m22,l01,969.0
7402,e07,t02,64.0
7403,k03,k10,84.0
7404,r25,f09,11.0
7405,p01,t07,50.0
7406,n11,m02,2.0
7407,q01,u27,14.0
7408,n01,k10,61.0
7409,g07,g01,624.0
7410,e04,v09,5.0
7411,h03,u06,37.0
7412,u10,u19,50.0
7413,p15,p12,27.0
7414,c09,c04,1.0
7415,r04,r29,1.0
7416,m04,m01,430.0
7417,k15,p22,34.0
7418,p04,t05,35.0
7419,u27,u12,4.0
7420,p03,p10,19.0
7421,f12,l04,15.0
7422,s10,p08,2.0
7423,g03,f08,231.0
7424,l01,m00,110.0
7425,q01,u22,166.0
7426,p22,s11,7.0
7427,b02,b08,181.0
7428,r28,r03,55.0
7429,f16,r17,155.0
7430,m25,m26,24.0
7431,g08,r08,1.0
7432,n10,k13,17.0
7433,i05,s12,112.0
7434,p16,p05,162.0
7435,u18,a05,3.0
7436,u23,b01,16.0
7437,u17,u24,1637.0
7438,p24,t04,106.0
7439,p01,i10,44.0
7440,v12,j02,1067.0
7441,p07,t04,70.0
7442,a00,a02,1546.0
7443,m00,m26,15.0
7444,l00,m19,293.0
7445,m18,m15,16.0
7446,i20,t04,104.0
7447,p11,s08,5.0
7448,o06,o10,20.0
7449,k04,k15,100.0
7450,n12,n06,7.0
7451,a04,h03,803.0
7452,s11,i05,42.0
7453,h02,u09,381.0
7454,g10,r30,8.0
7455,e05,e16,119.0
7456,h05,u26,893.0
7457,r30,f03,3.0
7458,n10,d00,1150.0
7459,f25,f25,30763.0
7460,u04,u07,19.0
7461,m01,m18,167.0
7462,u13,q06,69.0
7463,f00,f12,2.0
7464,r14,r04,1.0
7465,k19,n12,61.0
7466,s10,k02,97.0
7467,f00,f00,27701.0
7468,q06,h10,439.0
7469,m29,m28,6.0
7470,o00,o11,34.0
7471,p01,t01,108.0
7472,h08,q06,35.0
7473,p25,p19,572.0
7474,u07,q03,3.0
7475,t05,t07,1756.0
7476,s08,s05,3.0
7477,p10,s08,2.0
7478,m05,m07,2.0
7479,f04,m23,48.0
7480,s12,s00,92.0
7481,n17,n17,32086.0
7482,g05,g00,421.0
7483,n16,m15,36.0
7484,f03,f13,17.0
7485,m16,m17,76.0
7486,i00,i07,3930.0
7487,s00,t03,83.0
7488,i08,i20,173.0
7489,n01,k06,4.0
7490,m24,l06,100.0
7491,g07,f25,13.0
7492,g08,f25,59.0
7493,b03,b01,1030.0
7494,u22,h10,5056.0
7495,i20,e14,2.0
7496,r07,r00,1.0
7497,r08,f17,55.0
7498,f19,m29,13.0
7499,i08,i16,63.0
7500,u26,u00,22.0
7501,u10,h01,400.0
7502,p23,p23,29980.0
7503,u27,u24,20.0
7504,p15,p06,6.0
7505,p17,p03,69.0
7506,r25,r16,39.0
7507,u07,u28,24.0
7508,d00,n17,589.0
7509,f20,f11,36.0
7510,p17,t01,288.0
7511,i00,i00,128174.0
7512,t04,i15,2532.0
7513,n06,s10,8.0
7514,r19,r32,33.0
7515,v10,v10,5496.0
7516,u17,u07,122.0
7517,m28,m18,420.0
7518,u27,u23,33.0
7519,i10,p14,8.0
7520,k13,p10,44.0
7521,f25,g03,108.0
7522,q04,u22,89.0
7523,g04,g05,2246.0
7524,i03,t05,135.0
7525,r22,r29,2.0
7526,i10,i00,201.0
7527,u20,q04,21.0
7528,l06,f12,3.0
7529,a06,v00,34.0
7530,p24,t05,43.0
7531,u13,u28,1225.0
7532,n15,n12,36.0
7533,j00,j02,17370.0
7534,f23,f12,2.0
7535,f19,f05,50.0
7536,g09,f18,1149.0
7537,k01,k08,55.0
7538,h04,h11,662.0
7539,h10,h07,3158.0
7540,g07,r02,2.0
7541,i15,i07,395.0
7542,p03,i10,88.0
7543,e13,e13,30770.0
7544,u24,u19,59.0
7545,u08,u05,79.0
7546,b00,b06,84.0
7547,m19,l02,257.0
7548,m24,l02,91.0
7549,e17,v08,3.0
7550,e00,v02,5.0
7551,u12,q06,3.0
7552,b08,b09,25.0
7553,u02,u14,391.0
7554,p25,i17,30.0
7555,t06,p00,8.0
7556,m26,m24,128.0
7557,f25,f05,12.0
7558,a00,u10,332.0
7559,i08,i12,747.0
7560,q01,u05,216.0
7561,u20,u14,42.0
7562,p11,k04,87.0
7563,i04,p03,5.0
7564,f17,g01,1064.0
7565,p10,p12,18.0
7566,v00,j02,2751.0
7567,p02,t01,116.0
7568,m04,f15,15.0
7569,f11,g09,93.0
7570,m19,f15,101.0
7571,n16,m04,10.0
7572,r13,r19,3.0
7573,r19,f06,81.0
7574,i10,s00,9.0
7575,g03,r28,14.0
7576,f12,m00,59.0
7577,p03,p11,206.0
7578,p10,i10,50.0
7579,v04,e14,1.0
7580,k07,s06,14.0
7581,c05,c02,20.0
7582,p05,i10,39.0
7583,r01,r08,5.0
7584,v03,v03,25974.0
7585,f04,l04,194.0
7586,p18,p14,28.0
7587,f17,f11,9.0
7588,f17,r32,3.0
7589,u08,u09,76.0
7590,i15,i08,85.0
7591,n10,n06,308.0
7592,p12,p04,10.0
7593,n12,m11,5.0
7594,k07,k10,748.0
7595,n08,m11,7.0
7596,m17,l04,245.0
7597,v10,b09,2.0
7598,n03,n08,31.0
7599,i06,e13,32.0
7600,q03,u22,97.0
7601,u03,h05,16.0
7602,v09,v03,160.0
7603,i15,i18,87.0
7604,p19,p17,1836.0
7605,u18,u02,1147.0
7606,r13,r22,7.0
7607,m06,n07,50.0
7608,m23,m17,26.0
7609,r31,r25,235.0
7610,l01,l03,4375.0
7611,m27,m03,8.0
7612,a11,a06,750.0
7613,k10,k00,107.0
7614,r24,f11,6.0
7615,h05,b01,8.0
7616,e13,e16,163.0
7617,j01,e00,417.0
7618,k13,p08,6.0
7619,r30,f07,52.0
7620,q05,u06,1.0
7621,a07,v05,1950.0
7622,f05,f09,10.0
7623,i02,t02,563.0
7624,a12,u01,104.0
7625,h03,h00,11061.0
7626,r09,r09,1407.0
7627,n10,n01,125.0
7628,m25,m08,8.0
7629,u17,u20,35.0
7630,v11,v00,25.0
7631,u25,q06,51.0
7632,m14,f15,1.0
7633,e09,i02,4.0
7634,n04,n08,22.0
7635,m20,n16,52.0
7636,k08,k03,5.0
7637,l01,l05,2753.0
7638,m10,m04,11.0
7639,h07,h11,315.0
7640,k07,p03,22.0
7641,m14,m30,5.0
7642,g07,f00,5.0
7643,e02,i20,3.0
7644,u09,u17,2678.0
7645,i15,p02,29.0
7646,p17,i15,109.0
7647,i09,p02,12.0
7648,p02,t02,123.0
7649,f13,m10,9.0
7650,t05,p00,2.0
7651,f11,r30,6.0
7652,f13,f19,69.0
7653,p00,i19,7.0
7654,i02,i12,36.0
7655,f23,f05,72.0
7656,t04,t05,956.0
7657,h06,u17,1571.0
7658,m03,m14,4.0
7659,n01,n10,190.0
7660,q04,h00,626.0
7661,c07,c12,98.0
7662,e11,e08,15.0
7663,l04,m28,6.0
7664,f01,f25,907.0
7665,i10,p21,52.0
7666,e04,e15,110.0
7667,r18,r07,38.0
7668,q05,q05,42182.0
7669,t02,t02,169092.0
7670,q01,h01,737.0
7671,m11,k06,2.0
7672,i18,t06,209.0
7673,h10,a00,40.0
7674,m19,m01,132.0
7675,k16,k12,112.0
7676,f24,n05,1.0
7677,d00,n07,723.0
7678,f22,r30,47.0
7679,g03,f18,942.0
7680,g00,m03,4.0
7681,f06,f18,802.0
7682,g09,g00,1615.0
7683,m14,m24,22.0
7684,q05,q03,131.0
7685,f17,f03,4.0
7686,f18,r32,4.0
7687,b11,b10,393.0
7688,m06,m02,2.0
7689,g04,g07,252.0
7690,e11,v07,53.0
7691,i09,t01,528.0
7692,p19,s08,5.0
7693,i00,t00,1626.0
7694,h11,h06,4091.0
7695,t05,i07,252.0
7696,t01,t00,173.0
7697,p03,p16,93.0
7698,k15,p10,10.0
7699,q01,h09,2237.0
7700,u13,u23,630.0
7701,f06,g00,542.0
7702,u12,q04,5.0
7703,n06,k10,64.0
7704,r09,c15,2.0
7705,p20,p08,7.0
7706,p02,i05,51.0
7707,g05,r19,46.0
7708,h07,h10,4367.0
7709,g10,r01,76.0
7710,m06,n12,17.0
7711,m21,m28,1.0
7712,s03,p02,6.0
7713,p12,p05,3.0
7714,i13,i19,23.0
7715,u12,h05,85.0
7716,h10,u26,965.0
7717,n12,n11,68.0
7718,m26,l00,30.0
7719,s07,p08,5.0
7720,m18,n15,14.0
7721,b02,b06,398.0
7722,m18,d00,95.0
7723,m04,m08,1.0
7724,e02,i07,19.0
7725,v06,a07,279.0
7726,p20,p11,709.0
7727,v01,e04,46.0
7728,m12,m30,17.0
7729,n01,k19,2.0
7730,p12,p13,618.0
7731,u19,h09,346.0
7732,r26,f22,327.0
7733,a03,a06,89.0
7734,k09,n12,21.0
7735,f23,f25,51.0
7736,p19,p02,314.0
7737,p18,s09,40.0
7738,p19,p01,95.0
7739,a01,a12,177.0
7740,k12,k01,37.0
7741,k00,k15,39.0
7742,t04,t04,80909.0
7743,i01,i13,13.0
7744,r23,r24,137.0
7745,f08,m22,27.0
7746,m17,m17,21925.0
7747,i17,t04,1054.0
7748,u04,u11,3.0
7749,q00,h01,315.0
7750,f04,f00,44.0
7751,f08,r08,2.0
7752,f03,r30,1.0
7753,p20,k17,1.0
7754,u10,h10,684.0
7755,e06,e11,19.0
7756,u23,u16,18.0
7757,i17,t02,687.0
7758,p12,i01,101.0
7759,p14,s04,3.0
7760,o11,o10,9.0
7761,p03,k04,92.0
7762,f22,f12,13.0
7763,h05,h01,1420.0
7764,q01,q00,2505.0
7765,f08,g10,218.0
7766,g02,g00,2262.0
7767,a04,u14,347.0
7768,k14,k03,2.0
7769,r08,g04,78.0
7770,i15,s09,1181.0
7771,r25,f25,18.0
7772,k15,k18,2.0
7773,f07,r06,3.0
7774,a08,a09,194.0
7775,n13,n16,17.0
7776,g06,r18,3.0
7777,f14,g02,32.0
7778,t01,i09,3.0
7779,p14,t04,69.0
7780,i00,i09,73.0
7781,r02,f08,20.0
7782,g10,r29,16.0
7783,p11,p01,6.0
7784,f06,r19,149.0
7785,t00,t01,1361.0
7786,r13,r07,11.0
7787,j00,v08,76.0
7788,k18,n10,4.0
7789,f06,r32,3.0
7790,a00,a12,1213.0
7791,h01,h08,654.0
7792,c06,o07,8.0
7793,a09,a09,92376.0
7794,u02,u12,13.0
7795,p13,t07,80.0
7796,k10,k13,168.0
7797,n07,k16,2.0
7798,v11,v08,9.0
7799,r08,r06,8.0
7800,e02,e13,2.0
7801,q03,u27,8.0
7802,u28,u10,655.0
7803,m23,f04,41.0
7804,t06,t01,800.0
7805,m19,m00,1072.0
7806,u23,h05,3012.0
7807,t07,t02,1446.0
7808,f07,f07,40068.0
7809,v08,j00,197.0
7810,v12,v04,1.0
7811,k08,n11,56.0
7812,g06,f18,111.0
7813,r02,r13,10.0
7814,g04,r02,24.0
7815,m00,f23,10.0
7816,f01,g03,316.0
7817,p07,i01,103.0
7818,i03,i04,30.0
7819,b05,b01,378.0
7820,m18,n08,6.0
7821,g02,f10,9.0
7822,k04,k01,28.0
7823,i01,p06,6.0
7824,i15,p21,37.0
7825,f13,r23,24.0
7826,l00,f10,149.0
7827,r30,f08,16.0
7828,g07,f22,257.0
7829,m18,m12,243.0
7830,f03,f08,28.0
7831,u21,h05,101.0
7832,m24,m00,17.0
7833,d01,n10,184.0
7834,p16,p14,6.0
7835,q05,u28,32.0
7836,m10,m05,151.0
7837,r07,r20,18.0
7838,h02,a04,225.0
7839,k02,p22,47.0
7840,e15,j00,52.0
7841,m21,m15,567.0
7842,u02,h01,8302.0
7843,v03,a12,125.0
7844,m03,m09,127.0
7845,a05,u16,8.0
7846,e10,e13,10.0
7847,p03,p15,150.0
7848,h10,q03,97.0
7849,f26,m03,1.0
7850,a08,a11,3398.0
7851,r06,g07,11.0
7852,i09,i16,776.0
7853,i13,e12,3.0
7854,v03,e00,25.0
7855,f13,r24,55.0
7856,j02,v02,18.0
7857,g04,r23,101.0
7858,m11,n08,2.0
7859,g03,g10,4237.0
7860,q06,h01,310.0
7861,p11,s09,62.0
7862,r12,f16,19.0
7863,f19,f26,8.0
7864,m11,m15,22.0
7865,f19,f25,19.0
7866,i08,t03,124.0
7867,m27,n16,2.0
7868,m05,m10,237.0
7869,q04,q06,422.0
7870,m15,m08,6.0
7871,m22,f08,14.0
7872,h07,u05,455.0
7873,r26,r09,3.0
7874,u26,h01,873.0
7875,p04,t04,46.0
7876,f19,f13,284.0
7877,u07,b00,1.0
7878,m14,l03,95.0
7879,m28,m05,2.0
7880,g05,r32,1.0
7881,m09,m04,324.0
7882,g05,g08,836.0
7883,e17,e06,197.0
7884,f02,f02,6555.0
7885,p01,p02,49.0
7886,p07,i15,60.0
7887,k03,p09,7.0
7888,u01,u17,384.0
7889,n00,m15,4.0
7890,u02,u23,277.0
7891,k15,k11,5.0
7892,u25,q00,36.0
7893,h11,u05,989.0
7894,u01,u16,1.0
7895,e05,i14,79.0
7896,u18,h08,1481.0
7897,n06,n03,27.0
7898,r03,r32,3.0
7899,p04,p11,204.0
7900,a02,a09,329.0
7901,m25,m14,1.0
7902,i15,s08,32.0
7903,q06,u07,32.0
7904,i13,t02,109.0
7905,v08,e06,15.0
7906,m16,m06,40.0
7907,s06,k07,89.0
7908,f12,m09,35.0
7909,t07,i15,770.0
7910,g00,r08,8.0
7911,t01,t05,192.0
7912,u04,h09,88.0
7913,p00,t04,28.0
7914,e06,j01,147.0
7915,r25,r25,22288.0
7916,n12,n17,17.0
7917,p10,p04,32.0
7918,h11,u19,608.0
7919,u13,a03,498.0
7920,k02,k17,27.0
7921,l02,l00,447.0
7922,p13,p17,221.0
7923,k14,k09,2.0
7924,q06,q01,255.0
7925,p15,p23,182.0
7926,h06,u21,570.0
7927,h02,u17,816.0
7928,p02,p01,44.0
7929,p06,p05,9.0
7930,f22,r26,500.0
7931,u05,h05,2888.0
7932,p14,k03,2.0
7933,u19,u21,590.0
7934,s03,s07,3140.0
7935,k09,k18,6.0
7936,g05,r18,9.0
7937,m28,n08,3.0
7938,f10,m29,139.0
7939,e11,e03,3.0
7940,h09,u04,14.0
7941,m22,f15,296.0
7942,g04,r17,376.0
7943,i05,i17,877.0
7944,u17,u02,474.0
7945,u19,h05,70.0
7946,i02,i18,232.0
7947,k10,n07,23.0
7948,n00,m25,2.0
7949,t03,i02,98.0
7950,u05,u00,14.0
7951,n04,k03,1.0
7952,j02,v00,627.0
7953,f22,r01,104.0
7954,k11,k04,256.0
7955,j02,a10,241.0
7956,p24,p22,1039.0
7957,c13,c10,1213.0
7958,e00,e03,23.0
7959,e10,e02,24.0
7960,p25,s03,4.0
7961,i13,i16,139.0
7962,f03,f10,9.0
7963,p08,p11,417.0
7964,b00,b05,99.0
7965,u06,u08,255.0
7966,h06,u04,13.0
7967,v12,v08,17.0
7968,f05,r08,6.0
7969,n07,n01,9.0
7970,f18,r27,3.0
7971,c12,c10,303.0
7972,k11,k03,1.0
7973,m07,n17,33.0
7974,p25,k02,4.0
7975,p02,p11,193.0
7976,a00,u19,16.0
7977,p04,p01,66.0
7978,k07,p14,4.0
7979,c06,c04,4.0
7980,f19,f19,9070.0
7981,m29,m04,90.0
7982,j00,v00,433.0
7983,r11,r11,27313.0
7984,l01,m09,3372.0
7985,v03,v02,6.0
7986,f02,m27,2.0
7987,r01,g01,397.0
7988,m27,f23,1.0
7989,m17,f23,1.0
7990,m23,m05,30.0
7991,f06,g09,1591.0
7992,f00,f16,19.0
7993,h09,a00,20.0
7994,v05,a03,72.0
7995,k12,k13,64.0
7996,p25,t04,66.0
7997,a09,h08,79.0
7998,i17,s05,9.0
7999,m23,f13,46.0
8000,r08,r13,2.0
8001,k16,p05,5.0
8002,d00,n00,105.0
8003,m08,m07,333.0
8004,i15,t06,2890.0
8005,u02,q03,178.0
8006,m22,m24,64.0
8007,u13,q00,54.0
8008,e14,e09,52.0
