ind,origin,destination,flow
503,台南縣官田鄉,台南縣玉井鄉,9.0
504,台北縣泰山鄉,桃園縣龜山鄉,996.0
505,台北縣中和市,基隆市仁愛區,50.0
506,嘉義縣民雄鄉,嘉義縣鹿草鄉,12.0
507,台中縣龍井鄉,台中縣大肚鄉,991.0
508,台中縣石岡鄉,台中市東區,52.0
509,雲林縣元長鄉,雲林縣口湖鄉,7.0
510,嘉義縣梅山鄉,嘉義縣大林鎮,174.0
511,高雄縣橋頭鄉,台南市西區,5.0
512,高雄縣鳥松鄉,高雄縣阿蓮鄉,8.0
513,桃園縣楊梅鎮,桃園縣蘆竹鄉,331.0
514,台南縣楠西鄉,台南縣東山鄉,3.0
515,嘉義縣布袋鎮,嘉義縣義竹鄉,214.0
516,雲林縣虎尾鎮,彰化縣田尾鄉,4.0
517,台南縣鹽水鎮,台南縣東山鄉,10.0
518,雲林縣土庫鎮,雲林縣北港鎮,46.0
519,台中市西區,苗栗縣苑裡鎮,3.0
520,桃園縣龍潭鄉,新竹縣竹東鎮,188.0
521,台北市信義區,台北縣土城市,310.0
522,高雄市楠梓區,台南縣仁德鄉,246.0
523,彰化縣福興鄉,彰化縣北斗鎮,31.0
524,雲林縣褒忠鄉,彰化縣溪州鄉,2.0
525,苗栗縣大湖鄉,苗栗縣苗栗市,523.0
526,新竹縣關西鎮,桃園縣觀音鄉,49.0
527,高雄縣大社鄉,高雄縣大寮鄉,193.0
528,基隆市仁愛區,台北市大安區,513.0
529,嘉義市西區,嘉義縣布袋鎮,41.0
530,台南縣官田鄉,台南市東區,126.0
531,台南縣北門鄉,嘉義縣義竹鄉,5.0
532,台北市北投區,台北縣金山鄉,72.0
533,苗栗縣頭屋鄉,苗栗縣獅潭鄉,3.0
534,台南縣歸仁鄉,台南縣大內鄉,21.0
535,屏東縣里港鄉,高雄縣大社鄉,19.0
536,雲林縣虎尾鎮,彰化縣田中鎮,11.0
537,屏東縣新埤鄉,高雄市小港區,67.0
538,屏東縣竹田鄉,高雄市前金區,38.0
539,屏東縣霧台鄉,屏東縣鹽埔鄉,3.0
540,台北縣三芝鄉,台北縣永和市,26.0
541,雲林縣西螺鎮,雲林縣崙背鄉,76.0
542,台北縣平溪鄉,台北市中山區,26.0
543,高雄縣旗山鎮,高雄縣仁武鄉,169.0
544,桃園縣桃園市,桃園縣大溪鎮,530.0
545,屏東縣新埤鄉,屏東縣潮州鎮,395.0
546,雲林縣元長鄉,嘉義縣民雄鄉,111.0
547,宜蘭縣冬山鄉,宜蘭縣宜蘭市,949.0
548,屏東縣瑪家鄉,屏東縣新埤鄉,1.0
549,台中市中區,台中縣豐原市,54.0
550,高雄縣大寮鄉,屏東縣萬巒鄉,8.0
551,彰化縣秀水鄉,彰化縣大城鄉,1.0
552,高雄縣阿蓮鄉,屏東縣屏東市,41.0
553,台南縣東山鄉,台南縣新化鎮,12.0
554,桃園縣龍潭鄉,桃園縣復興鄉,25.0
555,台南市北區,台南市安平區,802.0
556,台南縣安定鄉,高雄縣路竹鄉,25.0
557,桃園縣大溪鎮,桃園縣平鎮市,868.0
558,苗栗縣頭份鎮,苗栗縣獅潭鄉,16.0
559,台北縣三重市,基隆市暖暖區,24.0
560,彰化縣二水鄉,彰化縣花壇鄉,20.0
561,嘉義縣布袋鎮,台南縣佳里鎮,22.0
562,台北縣鶯歌鎮,桃園縣蘆竹鄉,573.0
563,嘉義縣太保市,台南縣新營市,42.0
564,台北市士林區,桃園縣大園鄉,115.0
565,南投縣南投市,南投縣中寮鄉,221.0
566,台南縣佳里鎮,台南縣將軍鄉,311.0
567,台中市西屯區,台中縣豐原市,650.0
568,屏東縣東港鎮,屏東縣新埤鄉,7.0
569,新竹縣竹東鎮,新竹縣尖石鄉,99.0
570,台北縣中和市,台北縣樹林市,1344.0
571,彰化縣社頭鄉,彰化縣社頭鄉,33716.0
572,屏東縣新園鄉,屏東縣來義鄉,1.0
573,台北縣永和市,台北市萬華區,2077.0
574,高雄縣阿蓮鄉,台南縣歸仁鄉,138.0
575,台南市東區,台南市安平區,1040.0
576,嘉義縣鹿草鄉,嘉義縣太保市,183.0
577,南投縣中寮鄉,彰化縣彰化市,46.0
578,嘉義縣竹崎鄉,嘉義縣阿里山,20.0
579,台北縣三重市,台北縣五股鄉,5367.0
580,台南縣官田鄉,台南縣柳營鄉,269.0
581,台南縣新營市,台南縣麻豆鎮,236.0
582,高雄市前金區,高雄縣梓官鄉,10.0
583,台中市東區,台中縣烏日鄉,280.0
584,台中市西屯區,彰化縣彰化市,649.0
585,屏東縣屏東市,屏東縣屏東市,184579.0
586,彰化縣田尾鄉,彰化縣溪湖鎮,229.0
587,彰化縣溪湖鎮,雲林縣莿桐鄉,2.0
588,台南縣新市鄉,台南縣新市鄉,29733.0
589,屏東縣屏東市,高雄市苓雅區,849.0
590,高雄縣茄萣鄉,台南市北區,218.0
591,基隆市仁愛區,台北市大同區,156.0
592,基隆市七堵區,台北縣萬里鄉,40.0
593,台北市大同區,台北市萬華區,460.0
594,嘉義縣中埔鄉,嘉義縣朴子市,42.0
595,高雄縣林園鄉,屏東縣萬丹鄉,12.0
596,台北縣深坑鄉,台北市萬華區,79.0
597,新竹縣北埔鄉,新竹縣竹北市,153.0
598,台中市北區,南投縣南投市,202.0
599,台南市西區,台南市南區,1124.0
600,台北縣三芝鄉,台北市中山區,233.0
601,台北市萬華區,台北縣汐止市,456.0
602,台北縣三重市,台北縣土城市,631.0
603,台中縣大里市,台中縣龍井鄉,94.0
604,彰化縣埔鹽鄉,彰化縣員林鎮,420.0
605,新竹縣北埔鄉,新竹縣竹東鎮,577.0
606,台北縣汐止市,基隆市中正區,580.0
607,台北縣三峽鎮,新竹縣關西鎮,7.0
608,台中縣太平市,南投縣國姓鄉,23.0
609,南投縣南投市,彰化縣大村鄉,35.0
610,高雄縣大樹鄉,屏東縣鹽埔鄉,47.0
611,台北市信義區,台北市士林區,1898.0
612,雲林縣虎尾鎮,雲林縣褒忠鄉,73.0
613,屏東縣竹田鄉,屏東縣萬丹鄉,168.0
614,屏東縣潮州鎮,屏東縣來義鄉,79.0
615,嘉義縣新港鄉,嘉義縣義竹鄉,2.0
616,屏東縣枋寮鄉,高雄縣林園鄉,51.0
617,新竹縣峨眉鄉,新竹市香山區,35.0
618,桃園縣八德市,台北市大同區,131.0
619,高雄縣路竹鄉,台南市安平區,82.0
620,桃園縣中壢市,台北縣三峽鎮,149.0
621,南投縣國姓鄉,南投縣草屯鎮,439.0
622,台南縣麻豆鎮,台南縣東山鄉,5.0
623,台北縣石門鄉,台北縣石門鄉,6932.0
624,屏東縣來義鄉,屏東縣竹田鄉,3.0
625,嘉義縣太保市,雲林縣元長鄉,7.0
626,台南縣永康市,台南縣關廟鄉,339.0
627,新竹縣橫山鄉,新竹縣新豐鄉,69.0
628,台中市西區,台中縣大里市,1102.0
629,台南縣龍崎鄉,台南縣歸仁鄉,161.0
630,台南市南區,台南縣山上鄉,29.0
631,彰化縣二水鄉,嘉義縣梅山鄉,1.0
632,台南縣北門鄉,嘉義縣布袋鎮,8.0
633,彰化縣二林鎮,雲林縣土庫鎮,6.0
634,桃園縣新屋鄉,新竹縣關西鎮,5.0
635,屏東縣麟洛鄉,屏東縣麟洛鄉,9069.0
636,新竹縣關西鎮,桃園縣復興鄉,5.0
637,屏東縣屏東市,屏東縣竹田鄉,101.0
638,基隆市信義區,台北縣石碇鄉,4.0
639,新竹縣芎林鄉,新竹縣橫山鄉,73.0
640,台中縣后里鄉,台中市北區,254.0
641,桃園縣蘆竹鄉,桃園縣新屋鄉,61.0
642,高雄縣仁武鄉,高雄縣湖內鄉,39.0
643,台中市中區,台中縣梧棲鎮,18.0
644,雲林縣麥寮鄉,雲林縣水林鄉,1.0
645,台北縣金山鄉,台北市內湖區,105.0
646,高雄縣橋頭鄉,高雄市新興區,183.0
647,南投縣名間鄉,彰化縣田尾鄉,2.0
648,彰化縣秀水鄉,台中縣大里市,34.0
649,屏東縣新園鄉,屏東縣琉球鄉,5.0
650,高雄市左營區,高雄縣鳥松鄉,742.0
651,高雄縣茄萣鄉,台南市南區,2007.0
652,台中縣大肚鄉,彰化縣芬園鄉,15.0
653,台北縣烏來鄉,台北縣鶯歌鎮,4.0
654,桃園縣大園鄉,台北市北投區,11.0
655,台南縣將軍鄉,台南縣後壁鄉,3.0
656,苗栗縣通霄鎮,苗栗縣大湖鄉,11.0
657,台北縣汐止市,台北縣新莊市,577.0
658,彰化縣田中鎮,彰化縣埤頭鄉,45.0
659,雲林縣崙背鄉,彰化縣大城鄉,1.0
660,屏東縣新園鄉,屏東縣佳冬鄉,75.0
661,高雄市左營區,高雄縣鳳山市,1702.0
662,雲林縣褒忠鄉,彰化縣大城鄉,3.0
663,屏東縣南州鄉,高雄市小港區,165.0
664,高雄市旗津區,屏東縣九如鄉,1.0
665,高雄縣仁武鄉,高雄縣林園鄉,71.0
666,彰化縣社頭鄉,雲林縣崙背鄉,1.0
667,台中縣新社鄉,台中縣大甲鎮,30.0
668,新竹市北區,苗栗縣頭屋鄉,2.0
669,宜蘭縣員山鄉,台北縣坪林鄉,6.0
670,台南市南區,台南縣七股鄉,48.0
671,嘉義市西區,雲林縣四湖鄉,16.0
672,台北縣深坑鄉,台北市北投區,52.0
673,高雄市前鎮區,高雄縣岡山鎮,393.0
674,台東縣海端鄉,台東縣鹿野鄉,13.0
675,台南市安南區,台南縣安定鄉,779.0
676,台南縣六甲鄉,嘉義縣義竹鄉,7.0
677,彰化縣和美鎮,台中縣大肚鄉,63.0
678,台北縣烏來鄉,台北縣樹林市,4.0
679,嘉義縣新港鄉,嘉義市西區,405.0
680,彰化縣福興鄉,雲林縣西螺鎮,3.0
681,台中市西屯區,台中市西區,1534.0
682,台南縣仁德鄉,台南縣歸仁鄉,1461.0
683,台南市東區,台南縣將軍鄉,15.0
684,屏東縣新園鄉,屏東縣萬丹鄉,230.0
685,屏東縣高樹鄉,屏東縣長治鄉,13.0
686,台中縣潭子鄉,台中縣烏日鄉,181.0
687,屏東縣竹田鄉,屏東縣三地門,1.0
688,桃園縣龜山鄉,台北縣泰山鄉,462.0
689,高雄縣杉林鄉,屏東縣高樹鄉,6.0
690,台中縣神岡鄉,台中縣神岡鄉,48354.0
691,南投縣鹿谷鄉,彰化縣北斗鎮,2.0
692,屏東縣麟洛鄉,高雄縣大樹鄉,31.0
693,雲林縣斗南鎮,彰化縣竹塘鄉,4.0
694,台南市南區,台南縣歸仁鄉,425.0
695,台中縣后里鄉,台中市北屯區,329.0
696,桃園縣復興鄉,新竹縣尖石鄉,5.0
697,桃園縣龍潭鄉,新竹縣新埔鎮,69.0
698,雲林縣口湖鄉,嘉義縣六腳鄉,13.0
699,苗栗縣卓蘭鎮,台中縣大甲鎮,28.0
700,台中市北屯區,台中縣霧峰鄉,507.0
701,嘉義縣竹崎鄉,嘉義縣水上鄉,113.0
702,台南縣六甲鄉,嘉義市東區,92.0
703,苗栗縣大湖鄉,台中縣后里鄉,16.0
704,台中縣梧棲鎮,彰化縣埔鹽鄉,5.0
705,台北縣平溪鄉,台北市士林區,10.0
706,桃園縣桃園市,台北市信義區,901.0
707,台北縣新店市,台北縣板橋市,1851.0
708,台北市士林區,台北市中正區,5445.0
709,台北市北投區,台北縣土城市,271.0
710,苗栗縣造橋鄉,新竹市東區,478.0
711,彰化縣秀水鄉,彰化縣北斗鎮,32.0
712,嘉義縣義竹鄉,雲林縣水林鄉,1.0
713,台南市西區,台南縣歸仁鄉,115.0
714,雲林縣褒忠鄉,雲林縣四湖鄉,7.0
715,台北縣泰山鄉,台北市信義區,353.0
716,新竹縣橫山鄉,新竹縣湖口鄉,189.0
717,台北市北投區,基隆市仁愛區,24.0
718,台中縣大甲鎮,苗栗縣卓蘭鎮,33.0
719,宜蘭縣頭城鎮,基隆市仁愛區,15.0
720,台中縣烏日鄉,台中市西屯區,1229.0
721,台中縣清水鎮,台中縣石岡鄉,2.0
722,新竹縣橫山鄉,新竹市東區,1288.0
723,屏東縣九如鄉,高雄縣鳥松鄉,31.0
724,台中縣沙鹿鎮,台中縣大雅鄉,669.0
725,苗栗縣卓蘭鎮,台中縣大雅鄉,47.0
726,台南市東區,台南縣善化鎮,314.0
727,台南縣仁德鄉,高雄縣仁武鄉,21.0
728,苗栗縣大湖鄉,苗栗縣公館鄉,119.0
729,台中縣烏日鄉,彰化縣北斗鎮,9.0
730,南投縣草屯鎮,台中市北區,339.0
731,屏東縣竹田鄉,屏東縣瑪家鄉,1.0
732,台南市北區,台南縣山上鄉,47.0
733,台中縣東勢鎮,台中縣烏日鄉,60.0
734,台北縣永和市,台北縣平溪鄉,9.0
735,彰化縣埤頭鄉,彰化縣永靖鄉,89.0
736,彰化縣大村鄉,彰化縣員林鎮,3592.0
737,台北市中山區,桃園縣桃園市,464.0
738,台南縣東山鄉,嘉義縣朴子市,7.0
739,台北縣板橋市,台北市中正區,11078.0
740,台南縣柳營鄉,台南縣下營鄉,30.0
741,台北市中山區,基隆市中正區,257.0
742,苗栗縣造橋鄉,苗栗縣大湖鄉,40.0
743,高雄縣岡山鎮,屏東縣九如鄉,12.0
744,彰化縣秀水鄉,南投縣南投市,16.0
745,台中縣梧棲鎮,台中市南屯區,418.0
746,屏東縣屏東市,高雄市小港區,1072.0
747,台北縣新莊市,桃園縣八德市,213.0
748,屏東縣九如鄉,高雄縣旗山鎮,65.0
749,台中縣大甲鎮,台中縣新社鄉,15.0
750,嘉義縣鹿草鄉,嘉義縣溪口鄉,2.0
751,新竹縣新豐鄉,新竹縣北埔鄉,8.0
752,台中市西屯區,彰化縣員林鎮,190.0
753,台南縣善化鎮,台南市南區,193.0
754,高雄市苓雅區,高雄縣仁武鄉,921.0
755,台南縣永康市,台南縣仁德鄉,3278.0
756,台南縣白河鎮,台南縣柳營鄉,81.0
757,彰化縣埔心鄉,台中市西區,85.0
758,台北縣石碇鄉,基隆市中山區,2.0
759,台南縣佳里鎮,台南縣下營鄉,23.0
760,屏東縣麟洛鄉,屏東縣高樹鄉,7.0
761,台北縣中和市,台北縣鶯歌鎮,230.0
762,彰化縣秀水鄉,彰化縣線西鄉,19.0
763,彰化縣社頭鄉,台中縣大里市,46.0
764,台南縣歸仁鄉,高雄市楠梓區,77.0
765,高雄縣三民鄉,高雄縣桃源鄉,10.0
766,高雄縣大社鄉,高雄縣梓官鄉,39.0
767,台北市南港區,基隆市暖暖區,44.0
768,基隆市七堵區,基隆市暖暖區,138.0
769,高雄市楠梓區,高雄縣永安鄉,199.0
770,台北縣三峽鎮,台北縣新店市,641.0
771,台南縣永康市,台南縣佳里鎮,223.0
772,彰化縣芬園鄉,台中縣大雅鄉,25.0
773,嘉義縣太保市,台南縣六甲鄉,2.0
774,彰化縣埔鹽鄉,彰化縣芳苑鄉,21.0
775,台中縣神岡鄉,彰化縣線西鄉,2.0
776,台北縣平溪鄉,宜蘭縣頭城鎮,1.0
777,高雄縣茂林鄉,高雄縣茂林鄉,1108.0
778,台南縣新營市,嘉義市西區,180.0
779,嘉義縣梅山鄉,嘉義縣阿里山,22.0
780,台中縣大里市,彰化縣埔鹽鄉,10.0
781,台南縣學甲鎮,台南縣安定鄉,22.0
782,台北縣蘆洲市,台北市萬華區,805.0
783,嘉義縣大林鎮,雲林縣崙背鄉,2.0
784,台中縣清水鎮,苗栗縣苑裡鎮,104.0
785,屏東縣萬丹鄉,高雄縣燕巢鄉,24.0
786,彰化縣員林鎮,台中縣烏日鄉,177.0
787,桃園縣大溪鎮,台北縣五股鄉,48.0
788,雲林縣莿桐鄉,雲林縣大埤鄉,31.0
789,台中市北區,南投縣中寮鄉,6.0
790,雲林縣台西鄉,雲林縣水林鄉,5.0
791,苗栗縣後龍鎮,苗栗縣三義鄉,22.0
792,高雄市三民區,高雄縣湖內鄉,374.0
793,台北縣板橋市,台北縣五股鄉,2835.0
794,台中縣霧峰鄉,台中市東區,449.0
795,台東縣綠島鄉,台東縣綠島鄉,2212.0
796,台南縣六甲鄉,嘉義縣太保市,13.0
797,高雄縣大樹鄉,高雄縣路竹鄉,67.0
798,屏東縣瑪家鄉,屏東縣麟洛鄉,9.0
799,台北縣鶯歌鎮,桃園縣新屋鄉,31.0
800,高雄市楠梓區,高雄市鹽埕區,233.0
801,高雄縣內門鄉,高雄縣阿蓮鄉,18.0
802,台北市南港區,台北縣三重市,376.0
803,高雄縣路竹鄉,台南縣安定鄉,6.0
804,嘉義縣民雄鄉,台南縣白河鎮,29.0
805,台南縣麻豆鎮,台南縣新營市,459.0
806,苗栗縣三義鄉,苗栗縣西湖鄉,5.0
807,台北市士林區,桃園縣龜山鄉,467.0
808,桃園縣蘆竹鄉,台北縣泰山鄉,160.0
809,彰化縣溪州鄉,雲林縣崙背鄉,2.0
810,台南縣左鎮鄉,台南市安南區,34.0
811,台南縣安定鄉,高雄縣阿蓮鄉,3.0
812,雲林縣元長鄉,嘉義市西區,61.0
813,雲林縣斗南鎮,雲林縣林內鄉,23.0
814,台北市大同區,基隆市七堵區,22.0
815,彰化縣二水鄉,彰化縣二林鎮,15.0
816,高雄縣茄萣鄉,高雄縣燕巢鄉,18.0
817,苗栗縣苑裡鎮,苗栗縣大湖鄉,3.0
818,台中縣大甲鎮,苗栗縣三義鄉,42.0
819,高雄市鼓山區,高雄縣大社鄉,217.0
820,新竹縣橫山鄉,新竹市香山區,44.0
821,南投縣中寮鄉,南投縣竹山鎮,29.0
822,嘉義縣溪口鄉,嘉義縣東石鄉,8.0
823,嘉義縣太保市,嘉義縣民雄鄉,293.0
824,屏東縣里港鄉,高雄縣橋頭鄉,13.0
825,屏東縣新園鄉,高雄市左營區,67.0
826,彰化縣福興鄉,台中縣龍井鄉,9.0
827,台中縣太平市,台中縣大里市,4348.0
828,屏東縣里港鄉,高雄縣六龜鄉,2.0
829,台北縣永和市,台北市信義區,4307.0
830,高雄縣橋頭鄉,高雄縣橋頭鄉,26892.0
831,彰化縣竹塘鄉,雲林縣元長鄉,1.0
832,台中市南區,台中縣石岡鄉,4.0
833,高雄市三民區,高雄縣仁武鄉,3480.0
834,台北市松山區,台北縣永和市,350.0
835,台中縣大雅鄉,彰化縣線西鄉,9.0
836,高雄縣田寮鄉,台南縣新化鎮,6.0
837,屏東縣長治鄉,高雄縣鳥松鄉,55.0
838,台北縣汐止市,台北縣八里鄉,36.0
839,高雄縣阿蓮鄉,高雄市三民區,369.0
840,宜蘭縣五結鄉,宜蘭縣五結鄉,27474.0
841,台中縣龍井鄉,彰化縣秀水鄉,12.0
842,台北縣板橋市,台北縣蘆洲市,626.0
843,台南縣歸仁鄉,台南縣安定鄉,24.0
844,台南縣下營鄉,台南市安南區,92.0
845,台中縣沙鹿鎮,彰化縣線西鄉,16.0
846,高雄縣桃源鄉,嘉義縣大埔鄉,1.0
847,台中縣霧峰鄉,彰化縣員林鎮,86.0
848,台北縣坪林鄉,台北市大同區,11.0
849,台北市文山區,基隆市七堵區,99.0
850,嘉義縣大埔鄉,嘉義市東區,97.0
851,屏東縣內埔鄉,屏東縣枋寮鄉,84.0
852,彰化縣花壇鄉,彰化縣鹿港鎮,184.0
853,苗栗縣苑裡鎮,台中市中區,147.0
854,台南縣善化鎮,台南縣七股鄉,7.0
855,台中市南屯區,彰化縣埔心鄉,8.0
856,苗栗縣三灣鄉,苗栗縣造橋鄉,59.0
857,台北縣八里鄉,基隆市七堵區,4.0
858,苗栗縣三義鄉,苗栗縣銅鑼鄉,350.0
859,台北市北投區,基隆市暖暖區,13.0
860,苗栗縣大湖鄉,苗栗縣苑裡鎮,21.0
861,台中縣豐原市,台中縣石岡鄉,260.0
862,台北縣林口鄉,台北縣淡水鎮,176.0
863,台南市中區,台南縣善化鎮,66.0
864,台北縣板橋市,台北縣新店市,3416.0
865,高雄縣路竹鄉,高雄縣永安鄉,334.0
866,雲林縣莿桐鄉,雲林縣二崙鄉,15.0
867,台北縣坪林鄉,台北市信義區,47.0
868,台南市東區,台南市東區,146851.0
869,台中縣后里鄉,台中市東區,117.0
870,台中市北區,台中縣霧峰鄉,292.0
871,高雄縣大寮鄉,高雄市前鎮區,1721.0
872,高雄縣美濃鎮,台南縣玉井鄉,2.0
873,台南縣官田鄉,台南縣仁德鄉,81.0
874,台中市北屯區,台中縣清水鎮,207.0
875,台東縣卑南鄉,台東縣卑南鄉,16500.0
876,新竹縣橫山鄉,新竹縣北埔鄉,13.0
877,高雄縣甲仙鄉,高雄縣三民鄉,41.0
878,雲林縣麥寮鄉,雲林縣東勢鄉,27.0
879,宜蘭縣羅東鎮,宜蘭縣大同鄉,63.0
880,屏東縣里港鄉,高雄市前金區,30.0
881,台北縣萬里鄉,台北市中正區,54.0
882,台南縣左鎮鄉,台南市北區,54.0
883,南投縣名間鄉,南投縣名間鄉,31472.0
884,雲林縣西螺鎮,彰化縣田中鎮,24.0
885,台南縣將軍鄉,台南縣柳營鄉,20.0
886,高雄縣桃源鄉,高雄縣桃源鄉,3243.0
887,南投縣草屯鎮,彰化縣二水鄉,6.0
888,屏東縣萬丹鄉,高雄市鹽埕區,33.0
889,台南市中區,台南縣新化鎮,105.0
890,台北縣石碇鄉,台北縣新莊市,32.0
891,桃園縣大園鄉,台北市萬華區,32.0
892,台北市大安區,台北市文山區,3615.0
893,嘉義縣布袋鎮,台南縣將軍鄉,4.0
894,高雄縣內門鄉,台南市中區,27.0
895,台南縣七股鄉,台南縣善化鎮,28.0
896,苗栗縣公館鄉,苗栗縣造橋鄉,57.0
897,高雄縣大樹鄉,高雄市旗津區,36.0
898,苗栗縣銅鑼鄉,苗栗縣泰安鄉,10.0
899,台北市文山區,桃園縣桃園市,401.0
900,嘉義縣新港鄉,嘉義縣六腳鄉,73.0
901,新竹縣關西鎮,桃園縣桃園市,163.0
902,彰化縣埔心鄉,南投縣名間鄉,2.0
903,台北縣瑞芳鎮,台北縣瑞芳鎮,35797.0
904,台南市安南區,台南縣龍崎鄉,4.0
905,台南縣後壁鄉,嘉義縣義竹鄉,15.0
906,台中市西區,台中縣沙鹿鎮,418.0
907,苗栗縣泰安鄉,苗栗縣大湖鄉,104.0
908,台北縣林口鄉,台北市士林區,306.0
909,台南縣新市鄉,台南縣關廟鄉,34.0
910,雲林縣大埤鄉,雲林縣麥寮鄉,46.0
911,高雄縣仁武鄉,高雄市苓雅區,831.0
912,嘉義縣溪口鄉,嘉義縣朴子市,16.0
913,新竹縣尖石鄉,苗栗縣泰安鄉,3.0
914,台南縣下營鄉,台南縣大內鄉,18.0
915,台北縣萬里鄉,基隆市信義區,102.0
916,桃園縣觀音鄉,桃園縣大溪鎮,30.0
917,台中縣新社鄉,台中市西區,140.0
918,台東縣池上鄉,台東縣海端鄉,22.0
919,基隆市中山區,台北縣永和市,49.0
920,屏東縣新埤鄉,高雄縣林園鄉,33.0
921,台南市東區,台南縣仁德鄉,5410.0
922,台北縣板橋市,台北市士林區,3483.0
923,彰化縣芬園鄉,台中縣潭子鄉,22.0
924,台中縣沙鹿鎮,台中縣外埔鄉,9.0
925,雲林縣斗六市,彰化縣埤頭鄉,9.0
926,台北縣深坑鄉,台北市中山區,588.0
927,台北市松山區,基隆市七堵區,127.0
928,雲林縣大埤鄉,雲林縣元長鄉,16.0
929,屏東縣瑪家鄉,屏東縣崁頂鄉,1.0
930,台北市大安區,桃園縣八德市,87.0
931,花蓮縣秀林鄉,花蓮縣吉安鄉,192.0
932,屏東縣新園鄉,高雄市新興區,114.0
933,高雄縣旗山鎮,高雄縣茂林鄉,4.0
934,基隆市七堵區,基隆市安樂區,123.0
935,台南市中區,台南市安南區,323.0
936,台中縣新社鄉,苗栗縣三義鄉,9.0
937,桃園縣新屋鄉,新竹縣寶山鄉,13.0
938,台南縣安定鄉,台南市西區,111.0
939,台北縣中和市,台北縣石碇鄉,156.0
940,屏東縣新園鄉,屏東縣長治鄉,5.0
941,新竹縣關西鎮,台北縣鶯歌鎮,14.0
942,高雄縣內門鄉,台南縣官田鄉,16.0
943,桃園縣復興鄉,桃園縣平鎮市,63.0
944,台北縣石門鄉,基隆市安樂區,20.0
945,屏東縣麟洛鄉,高雄市三民區,116.0
946,新竹縣竹東鎮,新竹市北區,874.0
947,台中縣霧峰鄉,台中縣梧棲鎮,44.0
948,台北市大安區,台北縣雙溪鄉,6.0
949,高雄市苓雅區,高雄市旗津區,214.0
950,台北縣五股鄉,台北縣三芝鄉,26.0
951,台南縣新營市,台南縣佳里鎮,73.0
952,彰化縣彰化市,彰化縣芳苑鄉,59.0
953,屏東縣里港鄉,屏東縣長治鄉,12.0
954,台南縣龍崎鄉,台南縣新市鄉,14.0
955,台北縣深坑鄉,台北縣新莊市,79.0
956,雲林縣斗南鎮,彰化縣二水鄉,3.0
957,彰化縣永靖鄉,台中市中區,112.0
958,桃園縣新屋鄉,桃園縣平鎮市,490.0
